"","pid","sex","dobm","doby","memorig","plbornc","race","paju","maju","lprnt","lnprnt","ch1bm","ch1by","scend","bwtgm","pagold","pargsc","magold","margsc","j1gold","j1rgsc","fsource","children","ssex2","ssex3","twin1","twin2","twin3","age"
"5576",118532839,"female","october",1961,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","managerial & technical occ","not applicable","skilled non-manual","inapplicable","skilled non-manual","Wave 12",1,NA,NA,NA,NA,NA,48
"5577",118533118,"female","may",1954,"n.i. new sample",-8,"inapplicable","inapplicable","inapplicable","not applicable",-8,"not applicable",-8,-8,"not applicable","not applicable","inapplicable","not applicable","inapplicable","inapplicable","inapplicable","No children",0,NA,NA,NA,NA,NA,55
"5578",118533398,"female","december",1943,"n.i. new sample",-8,"inapplicable","inapplicable","inapplicable","not applicable",-8,"not applicable",-8,-8,"not applicable","not applicable","inapplicable","not applicable","inapplicable","inapplicable","inapplicable","No children",0,NA,NA,NA,NA,NA,66
"5579",118535579,"female","february",1941,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,-8,"not applicable","not applicable","unskilled occ","not applicable","inapplicable","inapplicable","managerial & technic","Wave 12",1,NA,NA,NA,NA,NA,68
"5580",118536923,"female","may",1944,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","managerial & technical occ","not applicable","inapplicable","inapplicable","skilled non-manual","Wave 12",4,1,NA,NA,NA,NA,65
"5581",118537245,"female","may",1944,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,18,"not applicable","not applicable","partly skilled occ","not applicable","partly skilled occ","inapplicable","managerial & technic","Wave 12",2,1,NA,NA,NA,NA,65
"5582",118538071,"female","april",1947,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,15,"not applicable","not applicable","skilled non-manual","not applicable","inapplicable","inapplicable","skilled manual","Wave 12",5,NA,1,NA,NA,NA,62
"5583",118538616,"female","december",1953,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","skilled manual","not applicable","skilled non-manual","inapplicable","partly skilled occ","Wave 12",2,1,NA,NA,NA,NA,56
"5584",118538861,"female","august",1943,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","skilled manual","not applicable","inapplicable","inapplicable","skilled non-manual","Wave 12",2,1,NA,NA,NA,NA,66
"5585",118539418,"female","november",1949,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,17,"not applicable","not applicable","partly skilled occ","not applicable","partly skilled occ","inapplicable","skilled non-manual","Wave 12",2,NA,NA,NA,NA,NA,60
"5586",118540785,"female","july",1958,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,17,"not applicable","not applicable","skilled manual","not applicable","skilled manual","inapplicable","skilled non-manual","Wave 12",3,NA,NA,NA,NA,NA,51
"5587",118541048,"female","june",1960,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,18,"not applicable","not applicable","skilled non-manual","not applicable","inapplicable","inapplicable","partly skilled occ","Wave 12",1,NA,NA,NA,NA,NA,49
"5588",118541617,"female","may",1948,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","skilled manual","not applicable","inapplicable","inapplicable","skilled manual","Wave 12",1,NA,NA,NA,NA,NA,61
"5589",118542168,"female","january",1942,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,14,"not applicable","not applicable","partly skilled occ","not applicable","inapplicable","inapplicable","skilled manual","Wave 12",2,1,NA,NA,NA,NA,67
"5590",118542435,"female","december",1945,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","skilled manual","not applicable","partly skilled occ","inapplicable","partly skilled occ","No children",0,NA,NA,NA,NA,NA,64
"5591",118542974,"female","november",1949,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,15,"not applicable","not applicable","unskilled occ","not applicable","inapplicable","inapplicable","partly skilled occ","Wave 12",3,1,NA,NA,NA,NA,60
"5592",118543822,"female","february",1948,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,15,"not applicable","not applicable","partly skilled occ","not applicable","inapplicable","inapplicable","partly skilled occ","Wave 12",2,1,NA,NA,NA,NA,61
"5593",118546589,"female","september",1961,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","skilled manual","not applicable","inapplicable","inapplicable","skilled non-manual","Wave 12",2,1,NA,NA,NA,NA,48
"5594",118546848,"female","april",1963,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,17,"not applicable","not applicable","partly skilled occ","not applicable","skilled manual","inapplicable","skilled non-manual","Wave 12",4,1,1,NA,NA,NA,46
"5595",118547364,"female","april",1958,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,18,"not applicable","not applicable","skilled manual","not applicable","skilled non-manual","inapplicable","managerial & technic","No children",0,NA,NA,NA,NA,NA,51
"5596",118548255,"female","may",1958,"n.i. new sample",-8,"inapplicable","inapplicable","inapplicable","not applicable",-8,"not applicable",-8,-8,"not applicable","not applicable","inapplicable","not applicable","inapplicable","inapplicable","inapplicable","No children",0,NA,NA,NA,NA,NA,51
"5597",118551795,"female","september",1964,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","skilled manual","not applicable","inapplicable","inapplicable","skilled non-manual","No children",0,NA,NA,NA,NA,NA,45
"5598",118552074,"female","december",1936,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,17,"not applicable","not applicable","partly skilled occ","not applicable","unskilled occ","inapplicable","skilled non-manual","Wave 12",3,NA,NA,NA,NA,NA,73
"5599",118552619,"female","april",1951,"n.i. new sample",6,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,17,"not applicable","not applicable","skilled non-manual","not applicable","unskilled occ","inapplicable","skilled non-manual","No children",0,NA,NA,NA,NA,NA,58
"5600",118552899,"female","october",1943,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,15,"not applicable","not applicable","skilled manual","not applicable","inapplicable","inapplicable","skilled manual","Wave 12",1,NA,NA,NA,NA,NA,66
"5601",118554832,"female","august",1961,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","unskilled occ","not applicable","partly skilled occ","inapplicable","partly skilled occ","Wave 12",4,NA,NA,NA,NA,NA,48
"5602",118555081,"female","september",1954,"n.i. new sample",-8,"white","father deceased","mother not work","missing or wild",-9,"missing or wild",-9,14,"not applicable","not applicable","inapplicable","not applicable","inapplicable","inapplicable","partly skilled occ","Wave 12",5,1,NA,NA,NA,NA,55
"5603",118555669,"female","december",1938,"n.i. new sample",-8,"inapplicable","inapplicable","inapplicable","not applicable",-8,"not applicable",-8,-8,"not applicable","not applicable","inapplicable","not applicable","inapplicable","inapplicable","inapplicable","No children",0,NA,NA,NA,NA,NA,71
"5604",118556495,"female","april",1938,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,14,"not applicable","not applicable","unskilled occ","not applicable","inapplicable","inapplicable","partly skilled occ","Wave 12",6,NA,NA,NA,NA,NA,71
"5605",118556789,"female","february",1961,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","unskilled occ","not applicable","inapplicable","inapplicable","skilled non-manual","Wave 12",1,NA,NA,NA,NA,NA,48
"5606",118557033,"female","november",1949,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,15,"not applicable","not applicable","skilled manual","not applicable","inapplicable","inapplicable","skilled manual","No children",0,NA,NA,NA,NA,NA,60
"5607",118557319,"female","april",1958,"n.i. new sample",-8,"white","inapplicable","inapplicable","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","managerial & technical occ","not applicable","skilled non-manual","inapplicable","skilled non-manual","Wave 12",3,NA,NA,NA,NA,NA,51
"5608",118557564,"female","august",1938,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","missing or wild","not applicable","inapplicable","inapplicable","skilled non-manual","Wave 12",3,NA,NA,NA,NA,NA,71
"5609",118558145,"female","september",1957,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","managerial & technical occ","not applicable","inapplicable","inapplicable","skilled manual","Wave 12",3,NA,1,NA,NA,NA,52
"5610",118558404,"female","september",1943,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,15,"not applicable","not applicable","partly skilled occ","not applicable","inapplicable","inapplicable","partly skilled occ","No children",0,NA,NA,NA,NA,NA,66
"5611",118559761,"female","october",1955,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,17,"not applicable","not applicable","managerial & technical occ","not applicable","inapplicable","inapplicable","managerial & technic","No children",0,NA,NA,NA,NA,NA,54
"5612",118562851,"female","october",1950,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","managerial & technical occ","not applicable","inapplicable","inapplicable","skilled manual","Wave 12",5,1,NA,NA,NA,NA,59
"5613",118564218,"female","september",1936,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,14,"not applicable","not applicable","managerial & technical occ","not applicable","inapplicable","inapplicable","skilled non-manual","Wave 12",5,NA,1,NA,NA,NA,73
"5614",118565303,"female","april",1953,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,15,"not applicable","not applicable","skilled manual","not applicable","inapplicable","inapplicable","unskilled occ","Wave 12",2,1,NA,NA,NA,NA,56
"5615",118567799,"female","december",1941,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,14,"not applicable","not applicable","skilled manual","not applicable","inapplicable","inapplicable","partly skilled occ","Wave 12",2,NA,NA,NA,NA,NA,68
"5616",118569422,"female","june",1964,"n.i. new sample",-8,"white","father deceased","mother not work","missing or wild",-9,"missing or wild",-9,16,"not applicable","not applicable","inapplicable","not applicable","inapplicable","inapplicable","skilled non-manual","Wave 12",1,NA,NA,NA,NA,NA,45
"5617",118569716,"female","december",1945,"n.i. new sample",-8,"white","inapplicable","mother not work","missing or wild",-9,"missing or wild",-9,17,"not applicable","not applicable","unskilled occ","not applicable","inapplicable","inapplicable","partly skilled occ","Wave 12",3,NA,NA,NA,NA,NA,64
